movie_id,rating_count,rating_sum,avg_rating,updated_at
477,4534,16092.500,3.549,2026-06-28 08:29:57.163683
478,277,672.500,2.428,2026-06-28 08:29:57.163683
479,1230,3592.500,2.921,2026-06-28 08:29:57.163683
480,59715,218840.000,3.665,2026-06-28 08:29:57.163683
481,5360,17869.000,3.334,2026-06-28 08:29:57.163683
482,2716,9320.500,3.432,2026-06-28 08:29:57.163683
483,587,2225.000,3.790,2026-06-28 08:29:57.163683
484,704,1971.500,2.800,2026-06-28 08:29:57.163683
485,13577,37727.000,2.779,2026-06-28 08:29:57.163683
486,602,1613.500,2.680,2026-06-28 08:29:57.163683
487,615,1611.000,2.620,2026-06-28 08:29:57.163683
488,532,1813.000,3.408,2026-06-28 08:29:57.163683
489,3032,8394.500,2.769,2026-06-28 08:29:57.163683
490,3210,10770.500,3.355,2026-06-28 08:29:57.163683
491,5457,18632.500,3.414,2026-06-28 08:29:57.163683
492,3116,11381.000,3.652,2026-06-28 08:29:57.163683
493,3699,13366.500,3.614,2026-06-28 08:29:57.163683
494,12190,40976.000,3.361,2026-06-28 08:29:57.163683
495,653,2253.000,3.450,2026-06-28 08:29:57.163683
496,413,1358.500,3.289,2026-06-28 08:29:57.163683
497,14214,55352.000,3.894,2026-06-28 08:29:57.163683
498,378,1059.500,2.803,2026-06-28 08:29:57.163683
499,404,1116.500,2.764,2026-06-28 08:29:57.163683
500,34392,116460.500,3.386,2026-06-28 08:29:57.163683
501,1897,7268.000,3.831,2026-06-28 08:29:57.163683
502,3642,8318.500,2.284,2026-06-28 08:29:57.163683
503,140,434.000,3.100,2026-06-28 08:29:57.163683
504,1136,3376.000,2.972,2026-06-28 08:29:57.163683
505,1293,3281.500,2.538,2026-06-28 08:29:57.163683
506,1343,4682.000,3.486,2026-06-28 08:29:57.163683
507,3233,11349.500,3.511,2026-06-28 08:29:57.163683
508,19489,74350.500,3.815,2026-06-28 08:29:57.163683
509,17068,62980.000,3.690,2026-06-28 08:29:57.163683
510,879,2411.000,2.743,2026-06-28 08:29:57.163683
511,1665,5240.000,3.147,2026-06-28 08:29:57.163683
512,1239,3616.500,2.919,2026-06-28 08:29:57.163683
513,572,1679.500,2.936,2026-06-28 08:29:57.163683
514,4681,16195.000,3.460,2026-06-28 08:29:57.163683
515,10661,41631.500,3.905,2026-06-28 08:29:57.163683
516,3431,10595.500,3.088,2026-06-28 08:29:57.163683
517,3450,10811.500,3.134,2026-06-28 08:29:57.163683
518,1222,3292.500,2.694,2026-06-28 08:29:57.163683
519,4812,10571.500,2.197,2026-06-28 08:29:57.163683
520,14439,43897.000,3.040,2026-06-28 08:29:57.163683
521,2185,7268.500,3.327,2026-06-28 08:29:57.163683
522,1264,4492.000,3.554,2026-06-28 08:29:57.163683
523,926,3380.000,3.650,2026-06-28 08:29:57.163683
524,7630,26996.000,3.538,2026-06-28 08:29:57.163683
525,172,581.500,3.381,2026-06-28 08:29:57.163683
526,130,413.500,3.181,2026-06-28 08:29:57.163683
527,50054,215741.500,4.310,2026-06-28 08:29:57.163683
528,913,2545.000,2.788,2026-06-28 08:29:57.163683
529,10952,42173.500,3.851,2026-06-28 08:29:57.163683
530,32,99.500,3.109,2026-06-28 08:29:57.163683
531,7459,26398.000,3.539,2026-06-28 08:29:57.163683
532,5968,18245.000,3.057,2026-06-28 08:29:57.163683
533,3865,11336.500,2.933,2026-06-28 08:29:57.163683
534,4869,18957.000,3.893,2026-06-28 08:29:57.163683
535,5576,21065.500,3.778,2026-06-28 08:29:57.163683
536,742,2433.500,3.280,2026-06-28 08:29:57.163683
537,3431,10847.000,3.161,2026-06-28 08:29:57.163683
538,5101,18927.000,3.710,2026-06-28 08:29:57.163683
539,28805,101348.000,3.518,2026-06-28 08:29:57.163683
540,4943,13429.000,2.717,2026-06-28 08:29:57.163683
541,30526,126185.500,4.134,2026-06-28 08:29:57.163683
542,3491,9999.500,2.864,2026-06-28 08:29:57.163683
543,12348,39962.500,3.236,2026-06-28 08:29:57.163683
544,2168,6347.500,2.928,2026-06-28 08:29:57.163683
545,50,129.000,2.580,2026-06-28 08:29:57.163683
546,5554,11554.500,2.080,2026-06-28 08:29:57.163683
547,807,2275.000,2.819,2026-06-28 08:29:57.163683
548,2843,8284.500,2.914,2026-06-28 08:29:57.163683
549,1450,5642.500,3.891,2026-06-28 08:29:57.163683
550,3373,10395.500,3.082,2026-06-28 08:29:57.163683
551,20509,76536.500,3.732,2026-06-28 08:29:57.163683
552,12901,41493.500,3.216,2026-06-28 08:29:57.163683
553,15157,56043.000,3.697,2026-06-28 08:29:57.163683
554,516,1584.000,3.070,2026-06-28 08:29:57.163683
555,15360,58496.500,3.808,2026-06-28 08:29:57.163683
556,1219,4846.500,3.976,2026-06-28 08:29:57.163683
558,1428,3945.000,2.763,2026-06-28 08:29:57.163683
559,47,136.000,2.894,2026-06-28 08:29:57.163683
560,39,119.500,3.064,2026-06-28 08:29:57.163683
561,223,773.500,3.469,2026-06-28 08:29:57.163683
562,6197,23458.000,3.785,2026-06-28 08:29:57.163683
563,342,1172.500,3.428,2026-06-28 08:29:57.163683
564,328,769.000,2.345,2026-06-28 08:29:57.163683
565,687,2188.500,3.186,2026-06-28 08:29:57.163683
566,150,419.000,2.793,2026-06-28 08:29:57.163683
567,360,1202.500,3.340,2026-06-28 08:29:57.163683
568,389,1391.500,3.577,2026-06-28 08:29:57.163683
569,1673,4924.500,2.944,2026-06-28 08:29:57.163683
570,220,764.000,3.473,2026-06-28 08:29:57.163683
571,203,734.000,3.616,2026-06-28 08:29:57.163683
572,35,95.000,2.714,2026-06-28 08:29:57.163683
573,205,704.500,3.437,2026-06-28 08:29:57.163683
574,1390,4598.500,3.308,2026-06-28 08:29:57.163683
575,2553,7643.500,2.994,2026-06-28 08:29:57.163683
576,25,62.000,2.480,2026-06-28 08:29:57.163683
577,616,1743.500,2.830,2026-06-28 08:29:57.163683
579,38,113.000,2.974,2026-06-28 08:29:57.163683
580,569,1750.500,3.076,2026-06-28 08:29:57.163683
581,1883,7513.500,3.990,2026-06-28 08:29:57.163683
582,131,442.500,3.378,2026-06-28 08:29:57.163683
583,251,881.000,3.510,2026-06-28 08:29:57.163683
584,27,82.000,3.037,2026-06-28 08:29:57.163683
585,9713,25857.500,2.662,2026-06-28 08:29:57.163683
586,28348,87500.500,3.087,2026-06-28 08:29:57.163683
587,29488,101552.500,3.444,2026-06-28 08:29:57.163683
588,41842,154015.000,3.681,2026-06-28 08:29:57.163683
589,52244,205421.000,3.932,2026-06-28 08:29:57.163683
590,44208,164828.000,3.728,2026-06-28 08:29:57.163683
591,30,60.500,2.017,2026-06-28 08:29:57.163683
592,46054,156692.500,3.402,2026-06-28 08:29:57.163683
593,63299,264403.500,4.177,2026-06-28 08:29:57.163683
594,17766,64144.000,3.610,2026-06-28 08:29:57.163683
595,35138,129072.500,3.673,2026-06-28 08:29:57.163683
596,12782,44733.000,3.500,2026-06-28 08:29:57.163683
597,33900,115952.500,3.420,2026-06-28 08:29:57.163683
598,135,482.500,3.574,2026-06-28 08:29:57.163683
599,3174,12711.000,4.005,2026-06-28 08:29:57.163683
600,305,915.000,3.000,2026-06-28 08:29:57.163683
601,113,384.000,3.398,2026-06-28 08:29:57.163683
602,340,1363.500,4.010,2026-06-28 08:29:57.163683
603,601,1784.000,2.968,2026-06-28 08:29:57.163683
605,3396,11191.000,3.295,2026-06-28 08:29:57.163683
606,1514,3895.500,2.573,2026-06-28 08:29:57.163683
607,18,46.500,2.583,2026-06-28 08:29:57.163683
608,43272,177950.000,4.112,2026-06-28 08:29:57.163683
609,2430,7295.000,3.002,2026-06-28 08:29:57.163683
610,7845,26514.000,3.380,2026-06-28 08:29:57.163683
611,1767,4440.000,2.513,2026-06-28 08:29:57.163683
612,1609,4371.500,2.717,2026-06-28 08:29:57.163683
613,2430,8817.000,3.628,2026-06-28 08:29:57.163683
614,163,510.000,3.129,2026-06-28 08:29:57.163683
615,637,2456.500,3.856,2026-06-28 08:29:57.163683
616,7892,26645.500,3.376,2026-06-28 08:29:57.163683
617,524,1887.500,3.602,2026-06-28 08:29:57.163683
618,360,995.500,2.765,2026-06-28 08:29:57.163683
619,714,1854.000,2.597,2026-06-28 08:29:57.163683
620,35,119.500,3.414,2026-06-28 08:29:57.163683
621,330,1190.500,3.608,2026-06-28 08:29:57.163683
623,35,108.000,3.086,2026-06-28 08:29:57.163683
624,47,125.500,2.670,2026-06-28 08:29:57.163683
625,25,81.500,3.260,2026-06-28 08:29:57.163683
626,631,1816.500,2.879,2026-06-28 08:29:57.163683
627,1833,6503.000,3.548,2026-06-28 08:29:57.163683
628,11169,41979.000,3.759,2026-06-28 08:29:57.163683
629,24,74.500,3.104,2026-06-28 08:29:57.163683
630,223,743.500,3.334,2026-06-28 08:29:57.163683
631,2193,5981.000,2.727,2026-06-28 08:29:57.163683
632,342,1340.000,3.918,2026-06-28 08:29:57.163683
633,336,1133.500,3.374,2026-06-28 08:29:57.163683
634,334,775.000,2.320,2026-06-28 08:29:57.163683
635,1100,4010.000,3.645,2026-06-28 08:29:57.163683
636,35,101.500,2.900,2026-06-28 08:29:57.163683
637,5791,16437.500,2.838,2026-06-28 08:29:57.163683
638,581,1908.500,3.285,2026-06-28 08:29:57.163683
639,1147,3352.000,2.922,2026-06-28 08:29:57.163683
640,3136,9315.500,2.971,2026-06-28 08:29:57.163683
641,80,197.000,2.463,2026-06-28 08:29:57.163683
642,11,21.500,1.955,2026-06-28 08:29:57.163683
643,23,51.000,2.217,2026-06-28 08:29:57.163683
644,14,30.000,2.143,2026-06-28 08:29:57.163683
645,302,1095.000,3.626,2026-06-28 08:29:57.163683
647,7893,28015.500,3.549,2026-06-28 08:29:57.163683
648,37127,125808.500,3.389,2026-06-28 08:29:57.163683
649,137,512.000,3.737,2026-06-28 08:29:57.163683
650,1368,4741.000,3.466,2026-06-28 08:29:57.163683
651,44,112.000,2.545,2026-06-28 08:29:57.163683
652,76,230.500,3.033,2026-06-28 08:29:57.163683
653,14192,45653.500,3.217,2026-06-28 08:29:57.163683
654,17,47.500,2.794,2026-06-28 08:29:57.163683
655,18,40.000,2.222,2026-06-28 08:29:57.163683
656,1198,3465.000,2.892,2026-06-28 08:29:57.163683
657,36,90.500,2.514,2026-06-28 08:29:57.163683
658,49,147.000,3.000,2026-06-28 08:29:57.163683
659,433,1601.500,3.699,2026-06-28 08:29:57.163683
660,120,363.000,3.025,2026-06-28 08:29:57.163683
661,10228,33905.000,3.315,2026-06-28 08:29:57.163683
662,2792,9068.500,3.248,2026-06-28 08:29:57.163683
663,3327,11183.500,3.361,2026-06-28 08:29:57.163683
664,322,982.500,3.051,2026-06-28 08:29:57.163683
665,1148,4551.500,3.965,2026-06-28 08:29:57.163683
666,164,569.000,3.470,2026-06-28 08:29:57.163683
667,1061,2693.000,2.538,2026-06-28 08:29:57.163683
668,761,3150.500,4.140,2026-06-28 08:29:57.163683
670,765,3155.500,4.125,2026-06-28 08:29:57.163683
671,6361,23389.000,3.677,2026-06-28 08:29:57.163683
672,27,67.000,2.481,2026-06-28 08:29:57.163683
673,9917,26909.000,2.713,2026-06-28 08:29:57.163683
674,3286,9759.000,2.970,2026-06-28 08:29:57.163683
675,28,60.000,2.143,2026-06-28 08:29:57.163683
676,28,71.500,2.554,2026-06-28 08:29:57.163683
678,2677,10958.000,4.093,2026-06-28 08:29:57.163683
679,97,326.000,3.361,2026-06-28 08:29:57.163683
680,1108,3942.000,3.558,2026-06-28 08:29:57.163683
681,334,1196.000,3.581,2026-06-28 08:29:57.163683
682,64,204.500,3.195,2026-06-28 08:29:57.163683
683,35,93.500,2.671,2026-06-28 08:29:57.163683
684,21,53.500,2.548,2026-06-28 08:29:57.163683
685,536,1894.500,3.535,2026-06-28 08:29:57.163683
687,100,299.500,2.995,2026-06-28 08:29:57.163683
688,2963,7703.500,2.600,2026-06-28 08:29:57.163683
690,82,272.000,3.317,2026-06-28 08:29:57.163683
691,1172,3581.000,3.055,2026-06-28 08:29:57.163683
692,920,2157.000,2.345,2026-06-28 08:29:57.163683
693,27,80.000,2.963,2026-06-28 08:29:57.163683
694,2759,8289.000,3.004,2026-06-28 08:29:57.163683
695,848,2700.500,3.185,2026-06-28 08:29:57.163683
696,117,371.500,3.175,2026-06-28 08:29:57.163683
697,1142,3181.000,2.785,2026-06-28 08:29:57.163683
698,148,412.500,2.787,2026-06-28 08:29:57.163683
699,17,37.500,2.206,2026-06-28 08:29:57.163683
700,1245,4057.500,3.259,2026-06-28 08:29:57.163683
701,97,307.500,3.170,2026-06-28 08:29:57.163683
702,371,1393.000,3.755,2026-06-28 08:29:57.163683
703,357,1026.000,2.874,2026-06-28 08:29:57.163683
704,1784,5048.500,2.830,2026-06-28 08:29:57.163683
705,430,1508.500,3.508,2026-06-28 08:29:57.163683
706,251,787.000,3.135,2026-06-28 08:29:57.163683
707,4627,14211.500,3.071,2026-06-28 08:29:57.163683
708,15263,51971.000,3.405,2026-06-28 08:29:57.163683
709,2597,8532.500,3.286,2026-06-28 08:29:57.163683
710,1249,3424.000,2.741,2026-06-28 08:29:57.163683
711,2120,5626.500,2.654,2026-06-28 08:29:57.163683
712,181,635.000,3.508,2026-06-28 08:29:57.163683
713,135,467.500,3.463,2026-06-28 08:29:57.163683
714,3307,12913.000,3.905,2026-06-28 08:29:57.163683
715,614,2187.500,3.563,2026-06-28 08:29:57.163683
716,301,889.000,2.953,2026-06-28 08:29:57.163683
717,90,290.000,3.222,2026-06-28 08:29:57.163683
718,903,3100.500,3.434,2026-06-28 08:29:57.163683
719,7664,22756.000,2.969,2026-06-28 08:29:57.163683
722,353,1276.500,3.616,2026-06-28 08:29:57.163683
723,33,101.000,3.061,2026-06-28 08:29:57.163683
724,8538,26209.000,3.070,2026-06-28 08:29:57.163683
725,1563,4385.000,2.806,2026-06-28 08:29:57.163683
726,536,1684.000,3.142,2026-06-28 08:29:57.163683
727,25,79.500,3.180,2026-06-28 08:29:57.163683
728,3545,13529.000,3.816,2026-06-28 08:29:57.163683
729,103,350.500,3.403,2026-06-28 08:29:57.163683
731,854,2499.000,2.926,2026-06-28 08:29:57.163683
732,234,656.500,2.806,2026-06-28 08:29:57.163683
733,31353,115364.500,3.680,2026-06-28 08:29:57.163683
734,59,152.500,2.585,2026-06-28 08:29:57.163683
735,1122,3934.000,3.506,2026-06-28 08:29:57.163683
736,32446,103705.500,3.196,2026-06-28 08:29:57.163683
737,4519,9591.000,2.122,2026-06-28 08:29:57.163683
738,24,75.000,3.125,2026-06-28 08:29:57.163683
741,7072,27896.500,3.945,2026-06-28 08:29:57.163683
742,1859,5085.000,2.735,2026-06-28 08:29:57.163683
743,6112,16735.500,2.738,2026-06-28 08:29:57.163683
744,37,110.000,2.973,2026-06-28 08:29:57.163683
745,12073,50312.000,4.167,2026-06-28 08:29:57.163683
746,312,1178.000,3.776,2026-06-28 08:29:57.163683
747,1084,2528.500,2.333,2026-06-28 08:29:57.163683
748,5279,16739.500,3.171,2026-06-28 08:29:57.163683
749,42,114.000,2.714,2026-06-28 08:29:57.163683
750,23220,98622.000,4.247,2026-06-28 08:29:57.163683
751,156,549.500,3.522,2026-06-28 08:29:57.163683
752,41,116.000,2.829,2026-06-28 08:29:57.163683
753,520,1713.000,3.294,2026-06-28 08:29:57.163683
754,361,1054.000,2.920,2026-06-28 08:29:57.163683
755,152,513.500,3.378,2026-06-28 08:29:57.163683
756,113,359.500,3.181,2026-06-28 08:29:57.163683
757,216,789.500,3.655,2026-06-28 08:29:57.163683
758,25,74.000,2.960,2026-06-28 08:29:57.163683
759,376,1451.000,3.859,2026-06-28 08:29:57.163683
760,895,3278.000,3.663,2026-06-28 08:29:57.163683
761,3711,10475.000,2.823,2026-06-28 08:29:57.163683
762,9526,22955.000,2.410,2026-06-28 08:29:57.163683
763,55,166.500,3.027,2026-06-28 08:29:57.163683
764,579,1950.000,3.368,2026-06-28 08:29:57.163683
765,4812,14663.500,3.047,2026-06-28 08:29:57.163683
766,1801,6219.000,3.453,2026-06-28 08:29:57.163683
767,304,1077.000,3.543,2026-06-28 08:29:57.163683
768,34,102.000,3.000,2026-06-28 08:29:57.163683
771,155,521.000,3.361,2026-06-28 08:29:57.163683
772,34,98.500,2.897,2026-06-28 08:29:57.163683
773,36,118.500,3.292,2026-06-28 08:29:57.163683
774,35,93.500,2.671,2026-06-28 08:29:57.163683
775,138,401.000,2.906,2026-06-28 08:29:57.163683
776,47,136.000,2.894,2026-06-28 08:29:57.163683
777,29,82.500,2.845,2026-06-28 08:29:57.163683
778,23589,94621.000,4.011,2026-06-28 08:29:57.163683
779,520,1480.500,2.847,2026-06-28 08:29:57.163683
780,47048,158597.000,3.371,2026-06-28 08:29:57.163683
781,1988,6809.500,3.425,2026-06-28 08:29:57.163683
782,2748,7907.000,2.877,2026-06-28 08:29:57.163683
783,10389,33814.500,3.255,2026-06-28 08:29:57.163683
784,14379,38863.000,2.703,2026-06-28 08:29:57.163683
785,10746,35303.000,3.285,2026-06-28 08:29:57.163683
786,16135,50796.500,3.148,2026-06-28 08:29:57.163683
787,89,334.500,3.758,2026-06-28 08:29:57.163683
788,18799,54192.000,2.883,2026-06-28 08:29:57.163683
789,47,142.500,3.032,2026-06-28 08:29:57.163683
790,105,368.500,3.510,2026-06-28 08:29:57.163683
792,48,143.000,2.979,2026-06-28 08:29:57.163683
793,118,381.000,3.229,2026-06-28 08:29:57.163683
794,102,343.500,3.368,2026-06-28 08:29:57.163683
795,106,339.500,3.203,2026-06-28 08:29:57.163683
796,42,123.500,2.940,2026-06-28 08:29:57.163683
797,114,383.500,3.364,2026-06-28 08:29:57.163683
798,3056,8630.000,2.824,2026-06-28 08:29:57.163683
799,6151,20744.000,3.372,2026-06-28 08:29:57.163683
800,7196,29323.000,4.075,2026-06-28 08:29:57.163683
801,1630,4919.500,3.018,2026-06-28 08:29:57.163683
802,12539,43767.500,3.491,2026-06-28 08:29:57.163683
803,587,2096.500,3.572,2026-06-28 08:29:57.163683
804,2236,6896.000,3.084,2026-06-28 08:29:57.163683
805,11684,43263.500,3.703,2026-06-28 08:29:57.163683
806,563,1779.000,3.160,2026-06-28 08:29:57.163683
807,208,677.000,3.255,2026-06-28 08:29:57.163683
808,820,2644.500,3.225,2026-06-28 08:29:57.163683
809,1387,3985.500,2.873,2026-06-28 08:29:57.163683
810,1882,3439.500,1.828,2026-06-28 08:29:57.163683
812,35,84.500,2.414,2026-06-28 08:29:57.163683
813,453,1250.500,2.760,2026-06-28 08:29:57.163683
814,11,34.500,3.136,2026-06-28 08:29:57.163683
815,28,56.500,2.018,2026-06-28 08:29:57.163683
816,73,234.000,3.205,2026-06-28 08:29:57.163683
818,2847,7476.000,2.626,2026-06-28 08:29:57.163683
819,57,196.000,3.439,2026-06-28 08:29:57.163683
820,60,167.000,2.783,2026-06-28 08:29:57.163683
822,35,112.000,3.200,2026-06-28 08:29:57.163683
823,96,318.000,3.313,2026-06-28 08:29:57.163683
824,401,1529.000,3.813,2026-06-28 08:29:57.163683
825,21,56.000,2.667,2026-06-28 08:29:57.163683
826,24,54.000,2.250,2026-06-28 08:29:57.163683
827,160,501.500,3.134,2026-06-28 08:29:57.163683
828,1498,4747.000,3.169,2026-06-28 08:29:57.163683
829,1821,4874.000,2.677,2026-06-28 08:29:57.163683
830,6585,20350.000,3.090,2026-06-28 08:29:57.163683
831,221,780.500,3.532,2026-06-28 08:29:57.163683
832,14347,49611.000,3.458,2026-06-28 08:29:57.163683
833,1427,3890.000,2.726,2026-06-28 08:29:57.163683
834,203,537.000,2.645,2026-06-28 08:29:57.163683
835,947,3008.500,3.177,2026-06-28 08:29:57.163683
836,4860,14131.500,2.908,2026-06-28 08:29:57.163683
837,5294,18162.000,3.431,2026-06-28 08:29:57.163683
838,7938,30133.500,3.796,2026-06-28 08:29:57.163683
839,3984,10885.000,2.732,2026-06-28 08:29:57.163683
840,667,1802.500,2.702,2026-06-28 08:29:57.163683
841,459,1693.000,3.688,2026-06-28 08:29:57.163683
842,2014,5572.500,2.767,2026-06-28 08:29:57.163683
843,58,193.000,3.328,2026-06-28 08:29:57.163683
844,169,632.500,3.743,2026-06-28 08:29:57.163683
845,72,246.000,3.417,2026-06-28 08:29:57.163683
846,405,1415.000,3.494,2026-06-28 08:29:57.163683
847,114,324.500,2.846,2026-06-28 08:29:57.163683
848,2062,7567.000,3.670,2026-06-28 08:29:57.163683
849,8026,21933.500,2.733,2026-06-28 08:29:57.163683
850,255,900.500,3.531,2026-06-28 08:29:57.163683
851,1617,5664.000,3.503,2026-06-28 08:29:57.163683
852,10547,33627.000,3.188,2026-06-28 08:29:57.163683
853,112,367.500,3.281,2026-06-28 08:29:57.163683
854,210,774.500,3.688,2026-06-28 08:29:57.163683
855,35,98.500,2.814,2026-06-28 08:29:57.163683
856,58,196.500,3.388,2026-06-28 08:29:57.163683
857,45,146.500,3.256,2026-06-28 08:29:57.163683
858,41355,180503.500,4.365,2026-06-28 08:29:57.163683
860,362,1277.000,3.528,2026-06-28 08:29:57.163683
861,2527,8720.500,3.451,2026-06-28 08:29:57.163683
862,362,1307.500,3.612,2026-06-28 08:29:57.163683
864,85,281.000,3.306,2026-06-28 08:29:57.163683
865,100,331.000,3.310,2026-06-28 08:29:57.163683
866,6230,23253.500,3.733,2026-06-28 08:29:57.163683
867,335,787.000,2.349,2026-06-28 08:29:57.163683
868,87,273.500,3.144,2026-06-28 08:29:57.163683
869,568,1758.000,3.095,2026-06-28 08:29:57.163683
870,465,1043.500,2.244,2026-06-28 08:29:57.163683
871,60,193.500,3.225,2026-06-28 08:29:57.163683
872,61,212.000,3.475,2026-06-28 08:29:57.163683
873,41,121.500,2.963,2026-06-28 08:29:57.163683
874,73,224.500,3.075,2026-06-28 08:29:57.163683
875,524,1794.000,3.424,2026-06-28 08:29:57.163683
876,300,802.500,2.675,2026-06-28 08:29:57.163683
877,167,534.500,3.201,2026-06-28 08:29:57.163683
878,28,78.000,2.786,2026-06-28 08:29:57.163683
879,2200,6212.500,2.824,2026-06-28 08:29:57.163683
880,5420,13430.000,2.478,2026-06-28 08:29:57.163683
881,1107,3153.000,2.848,2026-06-28 08:29:57.163683
882,820,2462.000,3.002,2026-06-28 08:29:57.163683
884,54,179.000,3.315,2026-06-28 08:29:57.163683
885,633,1687.000,2.665,2026-06-28 08:29:57.163683
886,1658,5107.000,3.080,2026-06-28 08:29:57.163683
887,37,106.500,2.878,2026-06-28 08:29:57.163683
888,720,1662.500,2.309,2026-06-28 08:29:57.163683
889,119,405.000,3.403,2026-06-28 08:29:57.163683
890,29,86.500,2.983,2026-06-28 08:29:57.163683
891,1988,5154.000,2.593,2026-06-28 08:29:57.163683
892,1370,5107.500,3.728,2026-06-28 08:29:57.163683
893,584,2138.500,3.662,2026-06-28 08:29:57.163683
894,28,73.500,2.625,2026-06-28 08:29:57.163683
895,61,180.500,2.959,2026-06-28 08:29:57.163683
896,490,1804.000,3.682,2026-06-28 08:29:57.163683
897,885,3236.500,3.657,2026-06-28 08:29:57.163683
898,6583,27460.500,4.171,2026-06-28 08:29:57.163683
899,10219,41702.500,4.081,2026-06-28 08:29:57.163683
900,3033,11546.000,3.807,2026-06-28 08:29:57.163683
901,1546,5593.000,3.618,2026-06-28 08:29:57.163683
902,9499,36605.000,3.854,2026-06-28 08:29:57.163683
903,14094,58462.000,4.148,2026-06-28 08:29:57.163683
904,17449,74530.500,4.271,2026-06-28 08:29:57.163683
905,4184,17447.500,4.170,2026-06-28 08:29:57.163683
906,2057,8298.000,4.034,2026-06-28 08:29:57.163683
907,898,3529.500,3.930,2026-06-28 08:29:57.163683
908,15627,66157.500,4.234,2026-06-28 08:29:57.163683
909,5125,20736.500,4.046,2026-06-28 08:29:57.163683
910,10922,44591.000,4.083,2026-06-28 08:29:57.163683
911,4062,16532.000,4.070,2026-06-28 08:29:57.163683
912,24349,103686.000,4.258,2026-06-28 08:29:57.163683
913,12144,50849.500,4.187,2026-06-28 08:29:57.163683
914,9707,37966.500,3.911,2026-06-28 08:29:57.163683
915,5029,19651.000,3.908,2026-06-28 08:29:57.163683
