movie_id,embedding_json,vector_norm,item_bias,positive_user_count,updated_at
62,"[0.544188, 0.396975, -0.948055, 0.319303, 0.556878, 0.745503, -0.832377, -1.030284, 0.5618, -0.265596, 0.863072, 1.017278, 0.271138, 0.327713, -0.280146, 0.2351, 0.90276, 0.70543, 0.556062, -0.845223, 0.062284, -0.666597, -0.65983, -0.77753, -1.156719, -0.599031, 0.283413, 0.339432, -0.434998, 0.275638, 0.788152, 0.028343]",3.627564,0.674042,11113,2026-06-28 10:05:07.79297
63,"[0.126034, 0.269147, -1.213237, 0.819264, -0.830198, -0.325537, 0.366266, 0.1199, 0.771752, -0.298431, -0.577032, -0.286596, -0.188534, 0.148251, 0.177053, 0.282256, 0.835494, 1.304584, 0.571722, -0.15283, -0.793092, 0.896995, -0.650426, -0.034331, -0.199181, -0.770018, -1.096094, 1.194504, -1.570612, -0.108965, 0.300409, 0.036222]",3.857804,0.228593,786,2026-06-28 10:05:07.79297
64,"[0.681977, -0.065222, -0.525917, 0.312207, -0.31569, 0.132215, -1.107021, -0.387251, -0.248933, 0.132405, -1.093887, 0.241474, -0.170918, 1.450576, -0.480028, 0.238202, 1.78875, 0.457334, 0.453741, -0.784478, -0.13154, -0.966839, -0.762682, -0.58047, 0.013627, -0.430769, -1.171591, 0.623328, -1.048129, 0.1641, -0.342121, -1.004471]",4.048476,-1.319927,386,2026-06-28 10:05:07.79297
65,"[0.150663, 1.151155, -0.356053, 0.29609, -0.116345, 0.102966, 0.155459, 0.46082, 1.283956, -0.667344, -0.82252, -0.493617, -0.016901, 0.488745, -0.363038, -0.107769, 1.522514, 0.404371, 0.990446, -0.875821, -0.525931, 0.025345, -1.582949, 0.213507, -0.559585, -0.731032, -1.39032, 1.755955, -1.713305, -0.343945, 0.120371, 0.242632]",4.611807,-0.371967,735,2026-06-28 10:05:07.79297
66,"[-0.122689, 1.350238, 0.37301, 0.996463, -0.186959, 0.37294, -0.559486, -0.74679, 0.23937, -0.223433, -0.986954, -0.49867, -0.422607, -0.212916, -1.554142, 1.488279, 1.553587, 0.224508, 0.868959, -0.788067, -0.076405, -0.095393, -0.730099, -0.498566, -0.940003, -0.609689, -0.734815, 0.945228, -1.441363, -0.260085, 0.057094, 0.261465]",4.443142,-1.007084,242,2026-06-28 10:05:07.79297
67,"[0.016708, -0.632686, -0.066549, 0.743829, -0.266512, 0.917251, -1.275393, -0.424188, -0.104341, 0.438176, -0.902436, 0.388689, -0.343621, 0.340213, -1.096994, -0.019885, 0.437968, 1.164729, -0.148985, -1.410858, -0.079313, -0.545713, -0.130749, 0.017791, -0.615664, -1.264549, -0.096596, 0.52776, -0.650217, -0.170802, 0.244075, 0.044727]",3.597963,-0.345565,73,2026-06-28 10:05:07.79297
68,"[0.40496, -0.829756, -0.735034, 0.632532, -0.219534, 0.875136, -1.127951, -0.564278, -1.12766, 0.055683, -0.667965, -1.553715, 0.579352, 0.476249, -0.654668, 0.041049, 0.948097, -0.273318, 0.576234, -0.621321, 0.637219, -0.326587, -0.267886, 0.000111, -0.250186, -0.656804, -0.694331, 0.008807, -0.319994, 0.666082, 0.991156, -0.885027]",3.858664,-0.237355,563,2026-06-28 10:05:07.79297
69,"[0.161441, -0.351702, -1.542823, 0.36214, -0.194886, -0.324022, 0.514845, -0.236909, 0.009616, -0.438164, -0.356611, 0.028578, -0.838635, -0.402603, 0.533048, -0.750634, 0.541129, 0.605769, 0.40775, -0.742219, -1.204098, 1.401894, -0.322719, 0.137664, 0.132268, -0.287084, -0.989871, 1.072835, -1.514137, 0.239329, -0.036231, -0.3022]",3.840165,0.430698,2202,2026-06-28 10:05:07.79297
70,"[-0.400426, -0.226686, 0.337062, 0.014531, 0.372131, 0.374436, 0.43953, 0.74378, 0.177913, 0.907821, -0.114582, -0.912243, -0.228021, -0.513643, 0.090966, 0.403588, 1.217292, 0.30201, 0.19402, 0.378537, -0.780889, 0.421676, 0.582503, -0.015701, -0.550941, 0.801344, -0.91515, 1.072167, 0.001479, -0.25928, 0.492463, -0.999142]",3.265054,1.038783,5058,2026-06-28 10:05:07.79297
71,"[0.748679, 0.578393, 0.904684, 0.507567, 0.136102, 0.504286, 0.367247, -0.326091, -0.614378, -0.445552, -1.356264, -0.292066, -1.241572, 0.237673, 0.038624, 0.152918, 1.967983, 0.830268, 0.806077, -0.598685, -0.003593, -0.730647, -0.220445, -0.378153, -0.664557, -0.182984, -1.326053, -0.032943, -1.399474, -0.161301, 0.644969, -0.723465]",4.250089,-0.868987,167,2026-06-28 10:05:07.79297
72,"[-0.799622, -1.060093, -1.380574, -0.005196, -0.236668, 0.316442, -0.13652, -0.673996, -0.4836, 0.165549, -0.682857, -0.714924, 0.428765, -0.043099, 0.059732, -0.944896, 0.48042, 0.588939, -0.290583, 0.116908, -0.881463, 0.661237, -0.649709, 0.418358, 0.136538, 0.328872, -0.189305, -0.318442, -2.163097, 1.335924, 0.154921, -0.117528]",3.983929,0.085237,594,2026-06-28 10:05:07.79297
73,"[-0.082304, 0.474702, -0.924918, 0.259178, 0.963167, 0.538185, -0.143467, 0.313357, -0.578175, 0.145681, -0.265361, -0.403956, -0.457472, 0.256906, -1.163905, -0.313823, -0.141139, 0.59291, -0.006849, -0.606615, -0.042244, -0.39697, -0.895567, -0.98718, -0.573069, -1.766916, 0.448737, -0.140169, 0.025696, 0.5422, 0.201066, 0.197273]",3.395473,0.979875,1899,2026-06-28 10:05:07.79297
74,"[0.286009, 0.089363, -0.451426, -0.239869, 0.31753, 0.852696, -1.501208, -0.683733, -0.085699, 0.175893, -0.87372, 0.522035, 0.158002, 0.432319, -0.533578, 0.108053, 1.609353, 0.745896, 0.573434, -1.323189, -0.03497, -1.263143, -1.679055, -0.90487, -0.186242, -0.565733, -0.552227, 0.287821, -0.649905, 0.319688, 0.317697, -1.143407]",4.314951,-0.673067,1317,2026-06-28 10:05:07.79297
75,"[0.234286, 0.112548, -0.602645, 0.614875, -0.247602, 0.219472, -0.496711, -0.210523, 0.404046, 0.318994, -0.707586, 0.180617, -0.499018, 1.02611, 0.063449, 0.392595, 1.694359, 0.510834, 0.731294, -0.75667, 0.55289, -0.541013, -0.838896, 0.442734, -0.194891, -1.114424, -0.985812, 0.982256, -1.794068, 0.408463, -0.068064, 0.130784]",3.978547,-0.989775,83,2026-06-28 10:05:07.79297
76,"[0.376601, 0.768477, 0.351664, 0.543091, 0.487203, 0.546981, -0.702433, -0.069642, -0.642903, 0.854964, -0.58314, -1.06572, -0.810393, 1.287138, -0.45343, 1.629934, 1.110299, 0.101004, 0.089233, -0.165443, -0.702439, -0.44164, -0.414928, -0.616039, -0.551338, 0.317076, -0.185991, 1.221789, -0.976846, -0.748597, 0.060433, 0.246781]",4.001393,-0.095963,893,2026-06-28 10:05:07.79297
77,"[0.621595, -1.275189, 0.075687, 0.691057, -0.817163, 1.018567, 0.077383, -0.106391, -0.706362, 0.443724, -0.356881, -1.387693, -0.037847, -0.107537, -0.65866, -0.350781, -0.077569, -0.349672, 0.114538, -0.83856, -0.294193, 1.103906, 0.229127, 1.060839, -0.700988, -1.125515, -0.493597, -0.414467, -1.770236, 0.488204, 0.601922, -0.78978]",4.170904,-1.339471,109,2026-06-28 10:05:07.79297
78,"[0.387971, -1.170625, 0.61533, 0.600826, 0.051984, 0.715991, -0.750637, 0.43601, 0.178381, 0.497553, -0.381174, -0.399617, 0.061587, 0.880533, -0.182273, 0.201709, 1.192209, 0.994969, -1.07648, -0.253581, -0.750815, -0.31148, -0.425855, 0.021781, -0.485401, -0.241596, -0.162918, 0.023883, -1.232979, -0.085936, 0.952446, -0.523773]",3.531860,-0.229157,397,2026-06-28 10:05:07.79297
79,"[0.732302, 0.522702, 0.365007, -0.168941, 0.539363, 0.29577, -1.548139, -0.318125, 0.116766, -0.339253, -0.856806, 0.821318, -0.325153, 0.685329, -0.209676, 0.235317, 1.268555, 0.465071, 0.842444, -0.791541, -0.27429, -1.487124, -0.38408, -0.085773, -1.451256, -1.377189, -1.059667, 0.746695, -0.517547, -0.935112, 0.578847, -0.447191]",4.361620,-0.658183,1682,2026-06-28 10:05:07.79297
80,"[-0.178579, -1.555018, -0.426652, 0.464002, -0.930817, 1.10309, 0.094125, 0.136715, -1.59259, -0.077399, -0.571721, -0.502053, 0.25827, 0.535587, -1.295253, 0.011339, -0.36692, 0.328119, 0.86311, -0.862495, 0.65863, -0.02765, -0.45025, 0.52155, -0.246633, -1.71464, 0.571139, 0.294494, -0.287623, 0.426079, 0.491414, 0.171142]",4.086556,-0.442892,352,2026-06-28 10:05:07.79297
81,"[0.142938, -0.674095, -0.229044, 0.833556, 0.304915, 0.486803, -1.472901, 0.460836, -0.545167, 0.317622, -0.783636, -0.91363, -0.327857, 0.648401, -0.077914, -0.19111, 1.349231, 0.234724, -0.717462, 0.131858, -0.97794, -0.167071, -0.133823, 0.041329, -0.269275, 0.008873, -1.009385, 0.933496, -0.571113, -0.372682, 0.837495, -1.14197]",3.767790,0.388958,1262,2026-06-28 10:05:07.79297
82,"[0.300642, -1.183707, -0.451861, 0.60962, -0.478984, 1.110642, -1.366409, -0.661245, -0.91505, 0.239834, -0.404029, -1.193357, 0.780275, 0.470879, -0.971861, 0.095428, 0.226929, -0.702433, 0.43189, -0.820013, 0.258103, -0.642983, -0.313577, 0.173369, -0.321539, -0.742757, 0.479461, -0.078199, 0.164062, 0.06101, 1.104683, -0.151606]",3.778663,-0.016985,1830,2026-06-28 10:05:07.79297
83,"[0.876865, -0.877437, -0.736358, 1.48901, -1.458875, 1.573351, -0.628515, -0.563073, -0.062669, 0.478207, -0.146183, -0.24844, -0.125564, 1.10667, -0.666087, -0.322921, 0.234248, 0.620507, -0.106767, -1.734044, -0.435378, 0.275546, -0.0899, -0.843481, -0.541861, -1.293201, 0.437737, -0.169648, -0.402682, 0.049758, 0.785931, -0.448533]",4.396729,-0.897969,339,2026-06-28 10:05:07.79297
84,"[0.097311, -1.932746, -0.019363, 0.634489, -0.348487, 1.298244, -0.384207, -0.167047, -0.627132, -0.392361, -1.05256, -1.036346, 0.671658, 0.822755, -0.292939, -0.579499, 0.011425, -0.655626, 0.317956, -0.635301, 0.656297, -0.32963, -0.660645, -0.346009, 0.337577, -0.719487, 0.208049, -0.242772, -1.511874, 0.389586, 0.135658, -0.454386]",3.979402,-0.894106,78,2026-06-28 10:05:07.79297
85,"[-0.111563, -1.594426, -0.202945, 0.501858, -0.080343, 0.720179, -1.205398, -0.047976, -1.250253, 0.700566, -0.678341, -1.013675, 1.04996, 0.452939, -0.775622, 0.173206, 0.753511, -0.504425, 0.042017, -0.401534, 0.029288, -0.445791, -0.429174, -0.740821, -0.628567, -0.532096, -0.009138, -0.561837, -0.831151, 0.540976, 0.354199, -0.071261]",3.786111,-0.329710,1430,2026-06-28 10:05:07.79297
86,"[0.120081, 0.39245, 0.56915, 0.583407, 0.398898, 0.025864, -1.563482, -0.255915, 0.135851, -0.159671, -0.336898, -0.269782, -0.935588, 0.3119, 0.150881, 0.130639, 0.638333, 0.798351, 0.65799, -1.41252, -0.690476, -0.178155, -0.654875, -0.864018, -1.673129, -0.541797, -0.003042, 0.538021, -0.350481, 0.698276, -0.336189, -0.28599]",3.753620,0.477895,2014,2026-06-28 10:05:07.79297
87,"[0.243382, 0.484659, 0.073832, 0.106655, 0.579108, 0.205294, 0.86313, -0.255515, 0.148793, 0.487971, 0.683156, 0.074771, -0.534024, 1.259129, -0.056873, -0.029825, 0.820904, 0.847697, 0.073933, -1.588828, 0.750387, -0.072333, -1.094586, 0.249997, -0.488759, -0.890772, -1.31089, 0.546635, -1.258456, 0.693371, 0.285846, -0.320315]",3.893024,-0.330344,127,2026-06-28 10:05:07.79297
88,"[0.232946, 0.814245, -0.624707, 0.467129, 0.213127, -0.938166, 0.054515, 0.43602, 0.528823, -0.789032, -0.301555, -0.187735, 0.145881, 0.540911, 0.280845, -0.284443, 0.766179, 1.194919, 0.770918, -0.530544, -0.752774, 0.385844, -1.19418, 0.690542, -0.897371, -0.861539, -1.376525, 1.487572, -2.273436, 0.281299, -0.589261, 0.860114]",4.630922,-0.097220,1483,2026-06-28 10:05:07.79297
89,"[0.891621, 0.316789, 0.226685, -0.011902, 0.316561, 0.476082, -0.316964, -0.197079, 0.15348, 0.421359, -0.432399, 0.125283, -0.491157, 0.059136, -0.355807, 0.439901, 0.53007, 0.765434, 0.130185, -0.494701, -1.453201, -0.853005, 0.034604, -0.153295, -0.111605, -0.414313, -1.12267, 0.357321, -0.391976, 0.422245, -0.194887, -0.492774]",2.925615,0.820261,972,2026-06-28 10:05:07.79297
90,"[-0.038988, -0.93145, -0.612345, 1.263243, -0.38117, 0.994596, -1.133717, 0.273591, -0.894173, 0.657574, -0.778518, -0.23149, -0.844016, 1.233925, -0.331183, -0.622838, 0.850279, 0.027211, -0.235736, -1.377798, -0.308963, -0.565089, -1.019156, 0.161348, -0.573951, -0.700257, -0.17481, -0.249714, -0.346779, 0.322258, -0.230422, 0.029713]",3.912365,-0.386458,88,2026-06-28 10:05:07.79297
92,"[0.62845, -0.583638, 0.486653, -0.014939, 1.209998, 0.141663, -1.355785, 0.306375, 0.35635, 1.280825, -0.209683, -0.291034, 0.550235, 0.891142, -1.272399, 1.050845, 1.30247, 0.386314, -0.533706, -1.194646, -0.284789, -1.054588, -0.225859, -0.719028, -0.693451, -0.854005, -1.259878, 0.682222, -0.323564, -0.341118, 0.170657, -0.783479]",4.421657,-0.403297,496,2026-06-28 10:05:07.79297
93,"[0.560593, 0.653379, -0.392098, 0.609808, 0.542801, 0.184123, 0.710313, 0.375584, 0.333916, -0.001833, -0.595437, -1.164524, -0.377165, 0.64748, -0.894885, 0.733926, 1.492674, 0.332234, 0.309802, -1.262266, -0.736862, -0.281129, -0.602243, -1.00609, 0.220066, -0.914196, -1.525322, 0.919018, -1.265367, -0.750756, -0.453068, -0.273314]",4.299865,-0.798656,281,2026-06-28 10:05:07.79297
94,"[-0.055506, -0.46485, -1.123564, -0.085926, -0.222202, 0.4513, -1.490523, 0.172243, -0.59063, 0.413121, -1.268572, 0.495662, 0.730064, 0.424155, -0.118252, 0.082753, 1.236937, 0.735919, -0.161008, -0.510429, -0.508949, -0.168903, -0.173265, -0.305723, -0.039009, 0.76013, 0.231363, -0.116943, -0.67375, 0.676633, 0.75522, -0.657263]",3.525800,0.452530,1954,2026-06-28 10:05:07.79297
95,"[0.128752, 0.537962, 0.398469, -0.1691, -0.251742, 1.119393, -0.112712, -1.00727, -0.544625, 0.304314, -0.189494, 0.011062, -0.643021, 0.081042, 0.362609, 0.486775, 1.437215, 0.182152, 0.284649, -0.342772, -0.196342, -0.247319, -0.313641, -0.783306, -1.519827, -0.220804, -1.492723, 0.848136, -0.465393, -0.138159, 0.84705, -0.317455]",3.676938,0.259310,6285,2026-06-28 10:05:07.79297
96,"[-0.272732, -0.569968, -1.771808, 0.288919, -0.77666, 0.070668, -0.524059, -0.422312, -1.116618, 1.093368, -0.743006, -1.225651, 0.939798, 1.301397, -0.64153, 0.567207, 0.325909, -0.364588, -0.7288, -0.901979, -0.143593, -1.12932, 0.394272, -0.787893, -0.840676, -0.550857, 0.053305, 0.389165, -0.315888, 1.204064, 0.541175, -1.245085]",4.550066,-1.286828,277,2026-06-28 10:05:07.79297
97,"[-0.590034, -0.118435, -0.884923, 0.493142, -0.358678, 0.193032, -0.293305, 0.062417, -0.729619, 0.668748, -0.945628, -1.288357, 0.185979, -0.507536, -1.120682, -0.382398, -0.26407, 0.843283, 0.61705, 0.317437, -0.324395, 0.162112, 0.555716, 1.395843, -0.119402, -0.783073, 0.452459, 0.811832, -0.101323, -0.654384, 1.116529, -0.555672]",3.742792,0.178022,1425,2026-06-28 10:05:07.79297
98,"[0.174159, -0.61455, -0.177952, 0.444307, -0.012779, 0.262951, 0.160612, 0.362797, -0.087431, 0.173187, -0.087972, -0.804307, -0.669036, 0.541056, -0.789747, 0.309746, 0.177574, -0.019903, 0.506602, -0.210746, -0.360305, -0.721719, -0.515286, 0.4383, -0.567947, -0.230153, -0.174633, 0.274756, -0.759235, -0.231865, -0.086433, -0.382072]",2.392189,0.499204,10,2026-06-28 10:05:07.79297
99,"[0.070225, -0.882512, -0.312825, 0.697137, -0.935246, 0.499471, 0.039821, -0.259376, -1.039615, 0.812024, -0.424406, -0.529458, 0.098492, 0.418866, 0.165935, 0.081993, 0.423916, 0.32921, 0.539645, -1.382687, -0.12724, 1.458105, 0.407375, 0.538549, -1.178916, -1.491806, -0.695973, -0.012653, -1.992706, 0.565314, 0.693775, -0.283897]",4.361455,-1.005437,293,2026-06-28 10:05:07.79297
100,"[0.589219, -0.026915, -0.175245, 0.492451, 0.045005, 0.302502, -1.695183, -0.495639, -0.626255, 0.296866, -0.532332, 0.694316, -0.307746, 1.227702, -0.249515, 0.317962, 1.04888, 0.463405, -0.640252, -0.438381, -1.106221, -0.794184, -0.000742, -0.22833, -0.923266, -0.646243, -0.95346, 0.259731, -0.908934, -0.304641, 1.146028, -0.814258]",3.976254,-0.522405,1288,2026-06-28 10:05:07.79297
101,"[-0.467556, -0.746022, -0.861985, 0.671773, -0.035954, -0.2196, -0.596381, 0.242352, -0.232225, 0.027369, 0.286569, -0.23305, 0.318727, 0.166099, 0.058946, -0.836526, 0.130886, 0.423648, -0.505519, -0.086997, -0.806364, 0.626369, -0.627647, 0.690532, -0.526807, 0.806531, -0.287574, 0.085737, -1.730993, 1.464448, 0.742716, -0.039868]",3.541498,0.273934,2587,2026-06-28 10:05:07.79297
102,"[0.977344, -0.036172, -0.318173, 0.039279, 0.334108, 0.804418, -0.448774, -0.638433, 0.507783, 0.584221, -0.677287, 0.054423, 0.484076, 1.27555, -0.710076, 0.19362, 0.866277, -0.16021, 0.516731, -0.879837, 0.341639, -0.480735, -0.94229, 0.029885, -0.996705, -0.518506, -1.607392, 1.353621, -2.105547, 0.791135, -0.300727, -0.564485]",4.482334,-1.339593,227,2026-06-28 10:05:07.79297
103,"[1.003772, -0.010077, 0.233333, 0.321441, 0.394964, 0.603347, -1.368237, 0.145549, -0.987223, 0.946622, -0.474514, 0.39462, -1.252653, 1.345806, -0.362729, 0.255392, 1.513019, 0.896613, 0.06507, -0.68831, -0.393818, -0.802287, -0.277397, 0.28877, -0.451278, -0.337807, -1.211383, 0.542616, -0.924633, -0.650914, 0.303143, -0.700133]",4.228242,-0.575011,388,2026-06-28 10:05:07.79297
104,"[0.384208, 0.095975, -1.29672, 0.325645, 0.187488, -0.229774, 0.46275, -0.060723, 0.309057, -0.502017, 0.539926, 0.164722, 0.37048, 0.421748, 0.633256, 0.217785, 1.108957, 1.425213, 0.700178, -0.024249, -0.408754, 1.184266, -1.036255, -0.242077, -0.6406, 0.016997, -1.039732, 1.388558, -1.124691, 0.370822, 0.078599, -0.374135]",3.886145,0.719148,7893,2026-06-28 10:05:07.79297
105,"[0.711441, -1.04726, 0.592172, 0.379774, 0.774367, 0.452441, -0.19714, 0.293251, -0.291629, 0.423171, 0.90348, 0.850527, 0.68544, -0.299052, -0.310146, -0.223154, 1.206267, 0.722206, 0.570493, -0.884716, 1.021731, -1.187547, -0.121046, -0.082822, -0.426, 0.036191, 0.306832, -0.940825, -0.395153, -0.174245, 0.712951, -1.154579]",3.779755,0.788716,4166,2026-06-28 10:05:07.79297
106,"[0.466027, -0.940479, -0.835871, 1.214205, -0.302866, 0.636466, 0.448578, 0.673657, -2.033126, 0.284251, -0.431474, -1.29434, 0.331943, -0.281494, -0.765569, -0.364459, -0.344431, -0.836659, 0.461585, -0.318998, 0.415325, -0.297752, -0.241422, 0.249428, 0.477253, -0.666636, -0.113591, 0.018412, -0.281967, 0.224051, 1.107045, -0.514888]",3.902771,-0.734699,76,2026-06-28 10:05:07.79297
107,"[-0.854814, 1.657902, -0.19298, 0.497024, 0.177979, -0.247757, -0.056473, -0.023049, 0.282344, 0.265347, 0.588553, -0.236168, 0.339804, 1.532218, -0.9644, -0.806713, 0.510144, -0.365994, -0.026594, -1.034394, -0.009506, -0.421343, -0.136168, -0.447668, -1.089954, -0.722755, -0.295319, 1.25307, -0.796804, 0.731269, -0.616011, -0.454042]",3.929529,0.765248,2253,2026-06-28 10:05:07.79297
108,"[0.161889, -0.591933, -0.030122, 0.350291, -0.279891, 0.582976, -0.211915, -0.17754, -0.461934, 0.211071, -1.14372, -1.023388, -0.725606, 0.715408, -0.420447, 0.009857, 0.838464, 0.169065, 0.595954, -0.659161, 0.438207, -0.17878, -0.105196, -0.140045, -0.572609, -1.126748, -0.453479, 0.42476, -1.558379, -0.094741, 0.475392, -0.51337]",3.392620,-0.742576,41,2026-06-28 10:05:07.79297
109,"[0.201302, -0.18565, -0.060423, 0.428757, -0.119449, 0.278019, -0.254235, -0.10402, -0.366257, 0.625938, -0.268093, -0.342551, 0.05118, 0.101998, -0.418847, 0.288723, 0.252945, -0.220446, -0.075346, -0.212283, 0.256047, -0.065905, -0.112784, 0.036952, 0.122679, -0.440419, -0.074394, 0.000835, -0.536741, 0.008747, 0.367997, 0.096298]",1.520260,0.266118,3,2026-06-28 10:05:07.79297
110,"[-1.206765, -0.223681, -0.471601, 0.937287, 1.575578, -0.643052, 0.514373, -0.727228, -1.079075, -0.737764, -0.295041, -0.648014, -1.656919, -1.05771, 1.002125, 0.364439, 0.776953, 0.684095, -0.146208, -1.426007, -1.815959, -0.258968, -0.708399, -1.60807, -1.116909, -0.327149, -0.061452, -0.68516, 1.12402, 0.655333, -0.03755, 0.744904]",5.212430,2.031855,38365,2026-06-28 10:05:07.79297
111,"[-0.849014, -1.311012, 0.199854, 0.661026, 0.530282, 0.284265, 0.648219, -0.142792, -0.835857, -0.039988, 0.113698, 0.559133, 0.636473, -0.153672, 0.02187, 0.301473, -0.547252, 0.366794, -0.08041, 0.122138, -0.083779, 0.978292, 0.387455, 1.028234, -1.02022, 0.231172, 0.337024, -0.106963, -0.926329, -0.925263, 0.701562, -0.642932]",3.425037,1.647650,18515,2026-06-28 10:05:07.79297
112,"[0.186681, 0.432026, -1.015879, 0.418957, -0.77729, 0.869888, 0.210772, 0.278619, -1.47022, 0.530375, 0.919565, -0.606013, -0.091972, 0.076614, -0.312172, -0.426072, 1.166837, 0.792955, 0.277522, -0.221644, -0.472745, 0.601722, 0.179777, -0.242478, -1.282369, 0.183724, -1.360784, 1.013772, -0.479727, 0.647106, 0.512469, -0.000463]",3.888866,0.470566,5086,2026-06-28 10:05:07.79297
113,"[0.533955, -0.576723, -0.020504, 0.457185, 0.647618, 0.466326, -1.468433, -0.54604, 0.071141, 0.899744, -0.775163, 0.868945, 0.051065, 0.647844, -0.700291, 0.344108, 0.67009, 0.748742, -0.180114, -0.994626, -0.600259, -0.816371, -0.67075, -0.366252, -0.450466, -1.073519, 0.078587, 0.505618, -0.968854, 0.15972, 0.581204, -0.574952]",3.743270,-0.209476,302,2026-06-28 10:05:07.79297
114,"[0.58648, -1.789999, -0.08518, 0.8784, -0.54804, 0.622806, -1.110758, 0.865897, -0.180509, 0.335694, -0.451943, -0.620211, 0.234195, 0.249797, -0.925494, -0.169156, 0.814049, -0.222529, 0.325861, -0.883609, -0.296496, -0.339409, -0.446339, -0.758742, -0.361442, -0.840843, 0.725615, -0.567577, 0.424713, 0.552432, 0.875945, -0.311182]",3.787933,-0.144088,135,2026-06-28 10:05:07.79297
115,"[0.279503, -0.544485, -0.330402, 0.841531, -0.448969, 0.239555, 0.115746, -0.074741, -0.533958, 0.895833, -0.354897, -1.520133, -0.663218, 0.396309, -0.962392, -0.061926, 0.703637, -0.058245, 0.554666, -0.015246, 0.814149, -0.951321, -0.202831, 0.427172, 0.295731, -0.201675, 0.110361, 0.987352, 0.448212, 0.100171, 0.619022, -0.24218]",3.299545,0.375229,23,2026-06-28 10:05:07.79297
116,"[0.16928, -0.709449, -1.208081, 0.410896, -0.528151, 0.652157, -0.156264, -0.825561, -0.271397, 0.192667, -0.497631, -0.518023, 0.022674, 0.669846, -0.789477, -0.342091, 0.045388, 0.42707, 0.63263, -1.772934, 0.426156, 0.356175, -0.74255, -0.092134, -1.405115, -2.182673, 0.575642, 0.263751, -0.386642, 0.815833, 0.38314, -0.390365]",4.270440,0.028409,674,2026-06-28 10:05:07.79297
117,"[0.102818, -0.796536, -0.662206, 0.438529, -0.392489, 0.543197, -1.181323, 0.431077, -0.178173, 0.577132, -0.915353, -1.298878, 0.300196, 0.461996, -0.98661, 0.043882, 0.276743, -0.606669, -0.25357, -0.304446, -0.796157, 0.433645, 0.444105, 0.162165, -0.379714, -0.351824, -0.105888, 0.342653, -0.423701, 0.001394, 0.698736, -0.659268]",3.258992,0.275366,683,2026-06-28 10:05:07.79297
