movie_id,recall_score,rank_no,rating_count,avg_rating,updated_at
3265,5.185107,426,2782,3.978,2026-06-28 08:29:57.163683
81591,5.184042,427,5287,3.878,2026-06-28 08:29:57.163683
3677,5.184023,428,1440,4.051,2026-06-28 08:29:57.163683
8132,5.183949,429,3595,3.951,2026-06-28 08:29:57.163683
3421,5.183649,430,11347,3.825,2026-06-28 08:29:57.163683
1537,5.182525,431,3876,3.954,2026-06-28 08:29:57.163683
1748,5.182484,432,11759,3.799,2026-06-28 08:29:57.163683
1960,5.182178,433,7078,3.852,2026-06-28 08:29:57.163683
97,5.181363,434,1963,3.996,2026-06-28 08:29:57.163683
1264,5.181254,435,2649,4.020,2026-06-28 08:29:57.163683
915,5.180837,436,5029,3.908,2026-06-28 08:29:57.163683
8638,5.178977,437,3449,3.938,2026-06-28 08:29:57.163683
1185,5.178338,438,5642,3.896,2026-06-28 08:29:57.163683
2944,5.178023,439,7140,3.852,2026-06-28 08:29:57.163683
6807,5.177052,440,8665,3.846,2026-06-28 08:29:57.163683
1466,5.176236,441,10585,3.805,2026-06-28 08:29:57.163683
2288,5.176104,442,8557,3.797,2026-06-28 08:29:57.163683
5669,5.175872,443,12280,3.788,2026-06-28 08:29:57.163683
57669,5.175079,444,4916,3.892,2026-06-28 08:29:57.163683
72998,5.174768,445,9753,3.777,2026-06-28 08:29:57.163683
3735,5.172541,446,4123,3.925,2026-06-28 08:29:57.163683
3091,5.172356,447,1333,4.055,2026-06-28 08:29:57.163683
3911,5.172259,448,10246,3.837,2026-06-28 08:29:57.163683
123,5.172247,449,2309,3.969,2026-06-28 08:29:57.163683
71033,5.171403,450,1191,4.047,2026-06-28 08:29:57.163683
94959,5.170056,451,2312,3.979,2026-06-28 08:29:57.163683
6331,5.169974,452,2888,3.990,2026-06-28 08:29:57.163683
668,5.169335,453,761,4.140,2026-06-28 08:29:57.163683
7323,5.168317,454,4281,3.916,2026-06-28 08:29:57.163683
3365,5.168289,455,2128,3.993,2026-06-28 08:29:57.163683
26131,5.168252,456,1238,4.069,2026-06-28 08:29:57.163683
44195,5.165473,457,7412,3.856,2026-06-28 08:29:57.163683
26662,5.164796,458,2474,3.950,2026-06-28 08:29:57.163683
2917,5.164058,459,3816,3.935,2026-06-28 08:29:57.163683
1997,5.163935,460,13359,3.744,2026-06-28 08:29:57.163683
82,5.163657,461,2538,4.005,2026-06-28 08:29:57.163683
8014,5.163541,462,1643,4.022,2026-06-28 08:29:57.163683
8784,5.163243,463,9454,3.828,2026-06-28 08:29:57.163683
81834,5.162452,464,3884,3.879,2026-06-28 08:29:57.163683
446,5.162338,465,3752,3.894,2026-06-28 08:29:57.163683
1446,5.161682,466,2237,4.008,2026-06-28 08:29:57.163683
670,5.160376,467,765,4.125,2026-06-28 08:29:57.163683
1954,5.160125,468,14865,3.726,2026-06-28 08:29:57.163683
55442,5.159411,469,2249,3.972,2026-06-28 08:29:57.163683
2599,5.158587,470,13756,3.789,2026-06-28 08:29:57.163683
213,5.157449,471,1872,4.038,2026-06-28 08:29:57.163683
2936,5.157185,472,1422,4.055,2026-06-28 08:29:57.163683
7132,5.157027,473,1544,4.047,2026-06-28 08:29:57.163683
3811,5.155325,474,1793,4.033,2026-06-28 08:29:57.163683
1238,5.155321,475,3194,3.967,2026-06-28 08:29:57.163683
7766,5.155228,476,1061,4.064,2026-06-28 08:29:57.163683
1096,5.154592,477,3681,3.926,2026-06-28 08:29:57.163683
1927,5.154297,478,2600,3.954,2026-06-28 08:29:57.163683
3508,5.153996,479,3258,3.934,2026-06-28 08:29:57.163683
215,5.153909,480,5348,3.839,2026-06-28 08:29:57.163683
2871,5.153701,481,8478,3.819,2026-06-28 08:29:57.163683
3424,5.153548,482,6081,3.847,2026-06-28 08:29:57.163683
628,5.152915,483,11169,3.759,2026-06-28 08:29:57.163683
2467,5.152651,484,5436,3.868,2026-06-28 08:29:57.163683
971,5.152470,485,2874,3.949,2026-06-28 08:29:57.163683
3097,5.152132,486,1637,4.004,2026-06-28 08:29:57.163683
4979,5.151841,487,12513,3.765,2026-06-28 08:29:57.163683
1243,5.151769,488,4178,3.932,2026-06-28 08:29:57.163683
474,5.151267,489,18836,3.733,2026-06-28 08:29:57.163683
1095,5.150936,490,6090,3.863,2026-06-28 08:29:57.163683
3470,5.150609,491,969,4.076,2026-06-28 08:29:57.163683
7981,5.150561,492,1888,3.976,2026-06-28 08:29:57.163683
1077,5.148687,493,6853,3.868,2026-06-28 08:29:57.163683
4914,5.147858,494,1672,4.009,2026-06-28 08:29:57.163683
33660,5.147388,495,4270,3.887,2026-06-28 08:29:57.163683
6867,5.147128,496,3325,3.932,2026-06-28 08:29:57.163683
1348,5.146567,497,3741,3.898,2026-06-28 08:29:57.163683
48738,5.145850,498,4163,3.896,2026-06-28 08:29:57.163683
62,5.145720,499,19381,3.732,2026-06-28 08:29:57.163683
6502,5.145659,500,12170,3.752,2026-06-28 08:29:57.163683
1289,5.145445,501,2748,3.943,2026-06-28 08:29:57.163683
247,5.144697,502,7681,3.840,2026-06-28 08:29:57.163683
2728,5.143861,503,5072,3.857,2026-06-28 08:29:57.163683
1944,5.143812,504,2941,3.951,2026-06-28 08:29:57.163683
1956,5.143128,505,4370,3.894,2026-06-28 08:29:57.163683
38061,5.143018,506,5026,3.878,2026-06-28 08:29:57.163683
40819,5.142847,507,6493,3.831,2026-06-28 08:29:57.163683
7926,5.141267,508,601,4.100,2026-06-28 08:29:57.163683
1028,5.141264,509,14096,3.732,2026-06-28 08:29:57.163683
67255,5.140737,510,2833,3.912,2026-06-28 08:29:57.163683
80463,5.140567,511,5264,3.843,2026-06-28 08:29:57.163683
2176,5.140506,512,2866,3.924,2026-06-28 08:29:57.163683
3077,5.140104,513,1120,4.070,2026-06-28 08:29:57.163683
71535,5.140069,514,5429,3.850,2026-06-28 08:29:57.163683
112552,5.139317,515,602,4.075,2026-06-28 08:29:57.163683
6942,5.138809,516,8716,3.800,2026-06-28 08:29:57.163683
3090,5.138756,517,1128,4.068,2026-06-28 08:29:57.163683
8873,5.138446,518,3968,3.899,2026-06-28 08:29:57.163683
5445,5.136675,519,23642,3.665,2026-06-28 08:29:57.163683
2677,5.135655,520,2653,3.954,2026-06-28 08:29:57.163683
4406,5.135394,521,1848,3.975,2026-06-28 08:29:57.163683
3967,5.135073,522,7581,3.805,2026-06-28 08:29:57.163683
25,5.133996,523,21553,3.690,2026-06-28 08:29:57.163683
2115,5.133823,524,21266,3.677,2026-06-28 08:29:57.163683
940,5.133457,525,3876,3.896,2026-06-28 08:29:57.163683
2843,5.133356,526,1335,4.027,2026-06-28 08:29:57.163683
534,5.132579,527,4869,3.893,2026-06-28 08:29:57.163683
59369,5.132451,528,4923,3.845,2026-06-28 08:29:57.163683
40629,5.132406,529,3288,3.868,2026-06-28 08:29:57.163683
2908,5.132102,530,7893,3.809,2026-06-28 08:29:57.163683
194,5.131780,531,5937,3.850,2026-06-28 08:29:57.163683
46976,5.128923,532,6281,3.840,2026-06-28 08:29:57.163683
64839,5.128312,533,4012,3.878,2026-06-28 08:29:57.163683
2000,5.126273,534,17620,3.691,2026-06-28 08:29:57.163683
86377,5.125555,535,891,4.084,2026-06-28 08:29:57.163683
1285,5.125166,536,10991,3.759,2026-06-28 08:29:57.163683
40815,5.124895,537,9908,3.723,2026-06-28 08:29:57.163683
1333,5.124496,538,11160,3.752,2026-06-28 08:29:57.163683
349,5.124240,539,29571,3.660,2026-06-28 08:29:57.163683
3062,5.123347,540,2779,3.909,2026-06-28 08:29:57.163683
2947,5.122222,541,11240,3.744,2026-06-28 08:29:57.163683
1188,5.121209,542,7657,3.831,2026-06-28 08:29:57.163683
1500,5.120740,543,14487,3.745,2026-06-28 08:29:57.163683
7700,5.120501,544,712,4.083,2026-06-28 08:29:57.163683
53123,5.120473,545,2154,3.958,2026-06-28 08:29:57.163683
86345,5.120454,546,919,4.072,2026-06-28 08:29:57.163683
714,5.119936,547,3307,3.905,2026-06-28 08:29:57.163683
47610,5.119628,548,6379,3.818,2026-06-28 08:29:57.163683
553,5.119601,549,15157,3.697,2026-06-28 08:29:57.163683
3916,5.118936,550,7562,3.786,2026-06-28 08:29:57.163683
581,5.118350,551,1883,3.990,2026-06-28 08:29:57.163683
428,5.118310,552,4919,3.820,2026-06-28 08:29:57.163683
71899,5.117371,553,1334,3.995,2026-06-28 08:29:57.163683
2732,5.117164,554,1720,3.986,2026-06-28 08:29:57.163683
1282,5.116465,555,12139,3.736,2026-06-28 08:29:57.163683
6650,5.116407,556,871,4.068,2026-06-28 08:29:57.163683
1215,5.116354,557,12469,3.725,2026-06-28 08:29:57.163683
55765,5.116084,558,5055,3.825,2026-06-28 08:29:57.163683
936,5.115680,559,1410,4.010,2026-06-28 08:29:57.163683
1408,5.115562,560,12419,3.721,2026-06-28 08:29:57.163683
4298,5.115086,561,758,4.083,2026-06-28 08:29:57.163683
4967,5.114164,562,1900,3.973,2026-06-28 08:29:57.163683
3360,5.113985,563,4747,3.867,2026-06-28 08:29:57.163683
59387,5.113351,564,1731,3.958,2026-06-28 08:29:57.163683
2068,5.112790,565,1834,3.965,2026-06-28 08:29:57.163683
3499,5.112328,566,9136,3.751,2026-06-28 08:29:57.163683
34,5.112150,567,32255,3.643,2026-06-28 08:29:57.163683
357,5.111933,568,27699,3.651,2026-06-28 08:29:57.163683
1261,5.111844,569,7788,3.772,2026-06-28 08:29:57.163683
8950,5.111725,570,5326,3.825,2026-06-28 08:29:57.163683
2937,5.111542,571,879,4.088,2026-06-28 08:29:57.163683
3498,5.111202,572,2980,3.902,2026-06-28 08:29:57.163683
69844,5.110922,573,4245,3.815,2026-06-28 08:29:57.163683
509,5.109699,574,17068,3.690,2026-06-28 08:29:57.163683
3363,5.109486,575,7485,3.804,2026-06-28 08:29:57.163683
1834,5.109236,576,4521,3.882,2026-06-28 08:29:57.163683
54259,5.109118,577,4300,3.852,2026-06-28 08:29:57.163683
4857,5.108683,578,2985,3.896,2026-06-28 08:29:57.163683
4432,5.108683,579,789,4.077,2026-06-28 08:29:57.163683
3507,5.108534,580,3130,3.906,2026-06-28 08:29:57.163683
4326,5.108126,581,4002,3.854,2026-06-28 08:29:57.163683
69122,5.108123,582,7656,3.761,2026-06-28 08:29:57.163683
36529,5.107884,583,5768,3.811,2026-06-28 08:29:57.163683
1103,5.107040,584,5951,3.812,2026-06-28 08:29:57.163683
1584,5.106873,585,19874,3.653,2026-06-28 08:29:57.163683
69757,5.106499,586,5767,3.804,2026-06-28 08:29:57.163683
54503,5.106189,587,6670,3.786,2026-06-28 08:29:57.163683
2330,5.105444,588,823,4.081,2026-06-28 08:29:57.163683
82459,5.104081,589,3487,3.870,2026-06-28 08:29:57.163683
1356,5.104054,590,19324,3.665,2026-06-28 08:29:57.163683
1374,5.104010,591,15893,3.696,2026-06-28 08:29:57.163683
1947,5.103654,592,8492,3.777,2026-06-28 08:29:57.163683
1301,5.103212,593,3834,3.870,2026-06-28 08:29:57.163683
80906,5.101191,594,1173,4.006,2026-06-28 08:29:57.163683
7234,5.101110,595,905,4.036,2026-06-28 08:29:57.163683
112556,5.101001,596,1479,3.936,2026-06-28 08:29:57.163683
300,5.100826,597,20601,3.667,2026-06-28 08:29:57.163683
1641,5.100186,598,15323,3.712,2026-06-28 08:29:57.163683
1111,5.100041,599,1764,3.967,2026-06-28 08:29:57.163683
1963,5.098715,600,2314,3.943,2026-06-28 08:29:57.163683
3543,5.098511,601,3655,3.895,2026-06-28 08:29:57.163683
2318,5.097165,602,4335,3.847,2026-06-28 08:29:57.163683
3814,5.096485,603,1684,3.973,2026-06-28 08:29:57.163683
3545,5.096163,604,3087,3.887,2026-06-28 08:29:57.163683
8533,5.095872,605,3968,3.804,2026-06-28 08:29:57.163683
2160,5.095779,606,7665,3.752,2026-06-28 08:29:57.163683
88810,5.095763,607,1674,3.917,2026-06-28 08:29:57.163683
30803,5.094946,608,1037,4.012,2026-06-28 08:29:57.163683
2925,5.094928,609,805,4.054,2026-06-28 08:29:57.163683
92535,5.094527,610,826,4.062,2026-06-28 08:29:57.163683
1673,5.094464,611,13491,3.685,2026-06-28 08:29:57.163683
4014,5.094007,612,10207,3.745,2026-06-28 08:29:57.163683
3910,5.093841,613,3862,3.844,2026-06-28 08:29:57.163683
3039,5.093501,614,9191,3.736,2026-06-28 08:29:57.163683
214,5.093381,615,942,4.047,2026-06-28 08:29:57.163683
7116,5.093342,616,1052,4.011,2026-06-28 08:29:57.163683
4896,5.093064,617,17239,3.614,2026-06-28 08:29:57.163683
6385,5.092556,618,3589,3.881,2026-06-28 08:29:57.163683
949,5.092295,619,2157,3.924,2026-06-28 08:29:57.163683
5064,5.092171,620,5366,3.792,2026-06-28 08:29:57.163683
96829,5.092069,621,628,4.055,2026-06-28 08:29:57.163683
5954,5.092003,622,4742,3.831,2026-06-28 08:29:57.163683
6993,5.091341,623,2191,3.926,2026-06-28 08:29:57.163683
97304,5.091274,624,2468,3.902,2026-06-28 08:29:57.163683
838,5.091126,625,7938,3.796,2026-06-28 08:29:57.163683
4037,5.090667,626,1970,3.968,2026-06-28 08:29:57.163683
86347,5.090415,627,696,4.081,2026-06-28 08:29:57.163683
26150,5.089983,628,579,4.076,2026-06-28 08:29:57.163683
1127,5.089672,629,17508,3.658,2026-06-28 08:29:57.163683
1271,5.089637,630,8868,3.738,2026-06-28 08:29:57.163683
3551,5.088771,631,3547,3.870,2026-06-28 08:29:57.163683
2919,5.088736,632,2830,3.922,2026-06-28 08:29:57.163683
6104,5.088338,633,2446,3.924,2026-06-28 08:29:57.163683
1257,5.088196,634,5406,3.841,2026-06-28 08:29:57.163683
8970,5.088085,635,6686,3.787,2026-06-28 08:29:57.163683
3105,5.088032,636,6711,3.765,2026-06-28 08:29:57.163683
3067,5.087445,637,2849,3.894,2026-06-28 08:29:57.163683
1226,5.086912,638,2220,3.925,2026-06-28 08:29:57.163683
3467,5.086488,639,1530,3.973,2026-06-28 08:29:57.163683
8154,5.086455,640,1268,3.967,2026-06-28 08:29:57.163683
41,5.086047,641,4689,3.852,2026-06-28 08:29:57.163683
4720,5.084885,642,10055,3.709,2026-06-28 08:29:57.163683
7063,5.084617,643,1301,3.985,2026-06-28 08:29:57.163683
7587,5.084291,644,645,4.065,2026-06-28 08:29:57.163683
26776,5.083951,645,1804,3.919,2026-06-28 08:29:57.163683
77455,5.083706,646,1591,3.959,2026-06-28 08:29:57.163683
73017,5.083528,647,5736,3.787,2026-06-28 08:29:57.163683
2359,5.083432,648,6610,3.801,2026-06-28 08:29:57.163683
7445,5.083374,649,4874,3.798,2026-06-28 08:29:57.163683
72226,5.083271,650,2778,3.863,2026-06-28 08:29:57.163683
1066,5.083087,651,1415,3.988,2026-06-28 08:29:57.163683
805,5.083063,652,11684,3.703,2026-06-28 08:29:57.163683
54001,5.082776,653,5967,3.748,2026-06-28 08:29:57.163683
6773,5.082582,654,3330,3.868,2026-06-28 08:29:57.163683
3104,5.082455,655,5351,3.814,2026-06-28 08:29:57.163683
55908,5.082228,656,1751,3.934,2026-06-28 08:29:57.163683
2648,5.082181,657,3361,3.860,2026-06-28 08:29:57.163683
2863,5.081926,658,4261,3.839,2026-06-28 08:29:57.163683
7139,5.081915,659,2399,3.919,2026-06-28 08:29:57.163683
931,5.081782,660,2268,3.914,2026-06-28 08:29:57.163683
1580,5.081763,661,35580,3.558,2026-06-28 08:29:57.163683
3252,5.081484,662,7414,3.740,2026-06-28 08:29:57.163683
4022,5.081479,663,18913,3.616,2026-06-28 08:29:57.163683
6985,5.080965,664,753,4.037,2026-06-28 08:29:57.163683
6643,5.080952,665,621,4.052,2026-06-28 08:29:57.163683
2303,5.080171,666,2295,3.918,2026-06-28 08:29:57.163683
7022,5.080010,667,4733,3.811,2026-06-28 08:29:57.163683
319,5.079974,668,7180,3.784,2026-06-28 08:29:57.163683
235,5.079706,669,16419,3.664,2026-06-28 08:29:57.163683
6783,5.079647,670,750,4.058,2026-06-28 08:29:57.163683
4546,5.078699,671,1355,3.971,2026-06-28 08:29:57.163683
7143,5.078528,672,10464,3.694,2026-06-28 08:29:57.163683
1411,5.078348,673,5968,3.795,2026-06-28 08:29:57.163683
4855,5.077910,674,5712,3.782,2026-06-28 08:29:57.163683
946,5.077774,675,1391,3.962,2026-06-28 08:29:57.163683
3019,5.077707,676,3772,3.859,2026-06-28 08:29:57.163683
1921,5.077402,677,9204,3.745,2026-06-28 08:29:57.163683
7215,5.077344,678,892,4.034,2026-06-28 08:29:57.163683
106920,5.077178,679,1800,3.902,2026-06-28 08:29:57.163683
2932,5.077128,680,1358,3.971,2026-06-28 08:29:57.163683
2795,5.076644,681,5899,3.787,2026-06-28 08:29:57.163683
1354,5.076584,682,3793,3.842,2026-06-28 08:29:57.163683
1635,5.075219,683,5570,3.805,2026-06-28 08:29:57.163683
6283,5.074879,684,2682,3.872,2026-06-28 08:29:57.163683
5010,5.073553,685,10192,3.687,2026-06-28 08:29:57.163683
1046,5.073268,686,1287,3.986,2026-06-28 08:29:57.163683
88129,5.073073,687,2916,3.845,2026-06-28 08:29:57.163683
5903,5.071002,688,6751,3.768,2026-06-28 08:29:57.163683
1393,5.070954,689,22319,3.622,2026-06-28 08:29:57.163683
2594,5.070682,690,2522,3.887,2026-06-28 08:29:57.163683
27803,5.069749,691,1449,3.954,2026-06-28 08:29:57.163683
85774,5.069031,692,719,4.024,2026-06-28 08:29:57.163683
8207,5.068575,693,1735,3.922,2026-06-28 08:29:57.163683
65514,5.068449,694,1111,3.973,2026-06-28 08:29:57.163683
7371,5.068008,695,2800,3.852,2026-06-28 08:29:57.163683
1236,5.067982,696,942,4.043,2026-06-28 08:29:57.163683
47099,5.067256,697,3487,3.800,2026-06-28 08:29:57.163683
1729,5.065991,698,11557,3.686,2026-06-28 08:29:57.163683
1734,5.065961,699,1854,3.951,2026-06-28 08:29:57.163683
2070,5.065822,700,1756,3.954,2026-06-28 08:29:57.163683
7396,5.065684,701,497,4.084,2026-06-28 08:29:57.163683
562,5.064602,702,6197,3.785,2026-06-28 08:29:57.163683
1305,5.064594,703,2343,3.856,2026-06-28 08:29:57.163683
6380,5.064493,704,1768,3.945,2026-06-28 08:29:57.163683
5349,5.063834,705,23404,3.569,2026-06-28 08:29:57.163683
8958,5.063562,706,4040,3.817,2026-06-28 08:29:57.163683
3246,5.063333,707,4481,3.798,2026-06-28 08:29:57.163683
3007,5.063313,708,2052,3.912,2026-06-28 08:29:57.163683
11,5.063291,709,18162,3.668,2026-06-28 08:29:57.163683
2355,5.062445,710,20465,3.611,2026-06-28 08:29:57.163683
3634,5.061889,711,895,4.021,2026-06-28 08:29:57.163683
5120,5.060582,712,1340,3.954,2026-06-28 08:29:57.163683
91658,5.060511,713,2368,3.871,2026-06-28 08:29:57.163683
26729,5.059559,714,918,3.995,2026-06-28 08:29:57.163683
66097,5.059232,715,3258,3.783,2026-06-28 08:29:57.163683
81847,5.058760,716,2438,3.841,2026-06-28 08:29:57.163683
314,5.058695,717,4124,3.849,2026-06-28 08:29:57.163683
2797,5.058447,718,19506,3.622,2026-06-28 08:29:57.163683
3527,5.058405,719,14537,3.620,2026-06-28 08:29:57.163683
4641,5.058161,720,6035,3.780,2026-06-28 08:29:57.163683
7925,5.058047,721,982,3.973,2026-06-28 08:29:57.163683
1931,5.057804,722,1901,3.917,2026-06-28 08:29:57.163683
3201,5.057406,723,2132,3.912,2026-06-28 08:29:57.163683
116797,5.056306,724,759,3.980,2026-06-28 08:29:57.163683
6333,5.056147,725,15573,3.681,2026-06-28 08:29:57.163683
431,5.055992,726,8946,3.695,2026-06-28 08:29:57.163683
63876,5.055729,727,2586,3.871,2026-06-28 08:29:57.163683
1884,5.055271,728,7852,3.729,2026-06-28 08:29:57.163683
5385,5.054695,729,929,3.996,2026-06-28 08:29:57.163683
55814,5.054626,730,1540,3.934,2026-06-28 08:29:57.163683
89492,5.054507,731,2195,3.876,2026-06-28 08:29:57.163683
2333,5.054286,732,4575,3.818,2026-06-28 08:29:57.163683
3098,5.054009,733,4964,3.803,2026-06-28 08:29:57.163683
4103,5.053940,734,3338,3.825,2026-06-28 08:29:57.163683
72641,5.053844,735,2123,3.866,2026-06-28 08:29:57.163683
31878,5.053814,736,3977,3.787,2026-06-28 08:29:57.163683
665,5.053192,737,1148,3.965,2026-06-28 08:29:57.163683
535,5.052885,738,5576,3.778,2026-06-28 08:29:57.163683
7254,5.052117,739,8764,3.692,2026-06-28 08:29:57.163683
4873,5.051955,740,3052,3.844,2026-06-28 08:29:57.163683
1900,5.051841,741,712,4.018,2026-06-28 08:29:57.163683
26082,5.051790,742,384,4.069,2026-06-28 08:29:57.163683
2729,5.051565,743,3033,3.836,2026-06-28 08:29:57.163683
1962,5.051458,744,8317,3.718,2026-06-28 08:29:57.163683
27815,5.051417,745,1078,3.957,2026-06-28 08:29:57.163683
4239,5.051390,746,7341,3.727,2026-06-28 08:29:57.163683
96821,5.051354,747,1410,3.910,2026-06-28 08:29:57.163683
1344,5.050863,748,4414,3.792,2026-06-28 08:29:57.163683
272,5.050063,749,7871,3.752,2026-06-28 08:29:57.163683
27846,5.049943,750,1552,3.935,2026-06-28 08:29:57.163683
55721,5.049940,751,898,3.970,2026-06-28 08:29:57.163683
55118,5.049897,752,3224,3.832,2026-06-28 08:29:57.163683
79702,5.049685,753,3726,3.799,2026-06-28 08:29:57.163683
3068,5.049662,754,2383,3.871,2026-06-28 08:29:57.163683
51662,5.049165,755,10807,3.672,2026-06-28 08:29:57.163683
81932,5.047845,756,2166,3.877,2026-06-28 08:29:57.163683
112852,5.047290,757,2049,3.855,2026-06-28 08:29:57.163683
2970,5.046833,758,1279,3.948,2026-06-28 08:29:57.163683
89774,5.046368,759,949,3.952,2026-06-28 08:29:57.163683
2183,5.045685,760,2278,3.875,2026-06-28 08:29:57.163683
3742,5.045567,761,1813,3.896,2026-06-28 08:29:57.163683
69481,5.045010,762,3965,3.798,2026-06-28 08:29:57.163683
2700,5.044712,763,17371,3.626,2026-06-28 08:29:57.163683
2927,5.044539,764,913,3.987,2026-06-28 08:29:57.163683
5319,5.044012,765,1246,3.944,2026-06-28 08:29:57.163683
594,5.043947,766,17766,3.610,2026-06-28 08:29:57.163683
38038,5.043612,767,4436,3.787,2026-06-28 08:29:57.163683
3793,5.042515,768,26846,3.599,2026-06-28 08:29:57.163683
3451,5.042431,769,2601,3.855,2026-06-28 08:29:57.163683
39292,5.042163,770,3760,3.824,2026-06-28 08:29:57.163683
3038,5.041829,771,608,4.049,2026-06-28 08:29:57.163683
6440,5.041825,772,3591,3.813,2026-06-28 08:29:57.163683
1809,5.041140,773,1046,3.963,2026-06-28 08:29:57.163683
87232,5.040750,774,3678,3.830,2026-06-28 08:29:57.163683
3224,5.039331,775,648,4.008,2026-06-28 08:29:57.163683
7566,5.038650,776,756,4.023,2026-06-28 08:29:57.163683
8477,5.038127,777,759,3.999,2026-06-28 08:29:57.163683
54997,5.037807,778,4725,3.774,2026-06-28 08:29:57.163683
556,5.037707,779,1219,3.976,2026-06-28 08:29:57.163683
6987,5.037078,780,1380,3.912,2026-06-28 08:29:57.163683
3654,5.036192,781,3476,3.814,2026-06-28 08:29:57.163683
2739,5.035615,782,5566,3.739,2026-06-28 08:29:57.163683
866,5.034976,783,6230,3.733,2026-06-28 08:29:57.163683
1183,5.034801,784,15330,3.634,2026-06-28 08:29:57.163683
3060,5.034530,785,5235,3.775,2026-06-28 08:29:57.163683
76251,5.034530,786,4774,3.763,2026-06-28 08:29:57.163683
377,5.034130,787,41562,3.493,2026-06-28 08:29:57.163683
2916,5.033935,788,20791,3.568,2026-06-28 08:29:57.163683
4223,5.032912,789,7185,3.706,2026-06-28 08:29:57.163683
2664,5.032863,790,4642,3.772,2026-06-28 08:29:57.163683
1277,5.031662,791,4099,3.801,2026-06-28 08:29:57.163683
8949,5.030876,792,7532,3.722,2026-06-28 08:29:57.163683
5498,5.030862,793,446,4.049,2026-06-28 08:29:57.163683
262,5.029016,794,4217,3.776,2026-06-28 08:29:57.163683
3448,5.028797,795,11548,3.663,2026-06-28 08:29:57.163683
2206,5.028541,796,1424,3.928,2026-06-28 08:29:57.163683
1643,5.028384,797,2624,3.865,2026-06-28 08:29:57.163683
2612,5.028352,798,1103,3.952,2026-06-28 08:29:57.163683
2921,5.028305,799,2555,3.831,2026-06-28 08:29:57.163683
6639,5.028253,800,1152,3.944,2026-06-28 08:29:57.163683
77658,5.028226,801,936,4.221,2026-06-28 08:29:57.163683
